2800 3
-1.527 -2.966 -1.027 
-2.455 -2.772 -2.387 
-3.324 -4.286 -1.507 
5.009 -0.463 -4.205 
-2.688 -1.587 -2.015 
2.678 -3.191 -3.449 
4.173 -0.830 -1.256 
-2.614 -1.257 -2.779 
4.278 -3.259 -3.044 
-2.527 -1.640 -3.844 
-2.117 -1.868 -2.462 
0.441 -1.711 -1.928 
-0.781 -1.809 -1.292 
4.874 -2.336 -1.591 
4.836 -0.273 -3.346 
4.746 -2.551 -2.258 
4.324 -2.159 -1.014 
-1.198 -2.713 -1.059 
3.047 -3.026 -3.636 
5.760 -2.569 -1.679 
3.395 -2.389 -2.136 
2.402 -2.987 -3.351 
-1.224 -1.606 -0.988 
-1.829 -1.394 -1.240 
1.806 -1.319 -3.326 
3.920 -2.874 -3.377 
4.407 -2.958 -2.659 
0.082 -2.169 -2.201 
3.920 -1.289 -3.059 
5.476 -1.652 -2.214 
3.107 -2.123 0.116 
2.053 -2.047 -2.162 
1.029 -2.073 -1.869 
3.236 -0.795 -2.428 
2.472 -0.271 -1.964 
1.884 -2.954 -0.950 
1.640 -1.800 -1.227 
1.975 -1.020 -2.560 
0.822 -2.751 -2.011 
0.691 -1.415 0.108 
2.398 -3.008 -1.783 
2.142 -1.756 -2.930 
2.994 -3.813 0.113 
1.073 -0.959 -2.239 
2.294 -0.950 -0.135 
3.580 -2.165 -1.032 
3.449 -2.286 -2.486 
1.921 -2.968 -3.309 
1.319 -0.436 -3.619 
1.975 -1.302 -2.576 
2.839 -1.221 -2.264 
0.776 -3.451 -2.943 
3.623 -1.730 -1.706 
3.168 -1.693 0.763 
0.312 -1.744 -2.075 
2.237 -1.952 -3.526 
1.232 -1.693 -2.080 
3.049 -3.378 -1.280 
0.203 -2.208 -1.291 
1.445 -2.861 -0.381 
0.687 -1.951 -2.222 
2.788 -1.125 -1.609 
2.925 -0.137 -2.970 
2.890 -2.493 -2.499 
2.686 -1.243 -1.989 
2.240 -2.224 -0.517 
1.766 -1.282 -1.639 
2.375 -1.603 -2.072 
2.098 -1.621 -2.865 
2.083 -1.786 -2.390 
1.742 -3.103 -2.026 
-0.517 -1.063 -0.956 
3.041 -1.231 -2.066 
2.972 -3.017 -2.333 
0.949 -3.056 -1.899 
0.899 -2.581 -0.545 
3.272 -1.538 -1.240 
2.577 -2.549 -2.180 
1.439 -4.369 -3.170 
1.548 -1.497 -2.915 
2.030 -1.752 -2.967 
2.448 -1.481 -1.567 
2.782 -1.364 -2.714 
3.528 -2.769 -3.344 
0.758 -2.023 -3.500 
-0.050 -2.038 -1.866 
3.105 -2.536 -2.965 
0.876 -3.283 -3.582 
1.195 -2.675 -0.202 
2.396 -1.735 -3.989 
3.380 -1.360 -0.096 
1.491 -2.367 -1.097 
1.439 0.216 -3.636 
2.051 -3.608 -1.409 
2.120 -3.089 -1.388 
1.181 -2.373 -2.553 
1.039 0.109 -1.288 
2.959 -0.216 -2.218 
2.112 -1.604 -2.317 
1.747 -0.471 -2.846 
1.278 -1.981 -1.494 
3.049 -0.427 -1.112 
3.104 -3.124 -2.885 
2.229 -1.159 -1.943 
2.933 -1.769 -1.404 
2.697 -2.967 -1.442 
2.418 -1.010 -2.287 
1.521 -0.601 -2.924 
1.236 -1.883 -1.989 
2.079 -1.712 -3.993 
0.883 -1.579 -2.383 
0.696 -2.914 -2.984 
2.882 -0.449 -2.910 
1.245 -1.979 -3.364 
3.350 -2.098 -1.626 
2.238 -1.284 -3.660 
3.604 -0.647 -1.983 
1.940 -1.574 -2.576 
1.535 -3.473 -2.702 
3.334 -2.716 -0.834 
2.095 -0.319 -2.037 
1.591 -3.044 -0.878 
1.155 0.952 -0.896 
0.927 -3.402 -4.227 
3.323 -2.512 -2.587 
2.919 -0.069 -1.430 
1.018 -1.318 -0.930 
2.221 -2.862 -0.943 
1.699 -3.088 -1.624 
0.420 -1.690 -3.316 
1.988 -1.567 -2.915 
2.064 -3.203 -4.112 
2.103 -3.163 -3.189 
0.574 -0.807 -2.030 
1.114 -1.743 -1.997 
0.754 -3.986 -1.233 
0.190 -2.951 -2.208 
1.933 -5.959 -1.059 
1.677 -1.401 -3.694 
0.748 -3.245 -2.301 
0.711 -1.089 -1.431 
1.088 -1.667 -1.473 
0.720 -1.501 -1.268 
2.822 -0.915 -1.178 
0.891 -0.351 -1.473 
2.006 -2.134 -3.189 
2.016 -2.106 -1.617 
1.407 -1.361 -1.757 
0.824 -0.441 -0.506 
2.911 -3.222 -3.100 
1.744 -1.686 -1.422 
2.556 -2.637 -1.621 
2.587 -3.676 -1.656 
2.377 -2.701 -2.204 
0.338 -4.256 -0.472 
1.271 -3.025 -1.518 
0.552 -2.591 -2.102 
2.623 -2.028 -0.437 
3.013 -1.559 -3.542 
2.866 -0.887 -2.107 
2.168 -1.629 -1.428 
1.436 -3.790 -0.987 
3.024 -2.256 -2.716 
4.921 -2.155 -2.064 
0.847 -2.737 -2.262 
2.398 -2.495 -2.492 
3.679 -2.457 -0.835 
1.268 -2.817 -1.178 
1.825 -3.653 -1.239 
2.748 -1.463 -0.578 
2.750 -2.627 -3.514 
1.711 -1.703 -2.268 
3.020 -2.614 -3.640 
1.232 -1.521 -2.877 
2.976 -2.382 -2.631 
0.746 -3.585 -2.287 
3.013 -1.612 -3.841 
3.093 -1.336 -0.712 
0.009 -2.748 -2.508 
4.026 -1.948 -4.370 
1.576 -0.970 -1.032 
3.451 -2.534 -2.516 
2.624 -1.468 -2.238 
1.160 -2.404 -1.677 
2.533 -1.444 -2.195 
2.094 -2.265 -3.093 
0.423 -2.245 -1.093 
1.927 -2.232 -1.901 
0.789 -2.271 -2.377 
0.495 -2.565 -1.523 
2.882 -0.794 -1.281 
2.661 -2.406 -1.494 
1.549 -1.872 -3.052 
2.985 -3.175 -2.139 
1.384 -2.200 -4.008 
3.328 -3.749 -1.407 
2.441 -2.065 -1.981 
1.478 -1.269 -4.088 
1.358 -4.018 -2.518 
3.167 -2.975 -1.223 
3.157 -0.729 -3.189 
0.094 -3.026 -2.777 
3.669 -3.230 -1.026 
-0.201 -4.226 -2.039 
0.289 -0.639 -1.170 
1.319 -3.652 -2.105 
2.094 -2.784 -3.408 
2.938 -1.543 -2.303 
3.558 -1.824 -2.547 
2.149 -2.336 -1.699 
2.122 -0.702 -0.750 
2.221 -3.071 -1.442 
2.390 -3.586 -2.581 
2.451 -0.673 -2.659 
2.535 -3.236 -1.196 
1.620 0.468 -1.754 
1.494 -1.629 -2.530 
2.322 -1.896 -3.768 
0.761 -3.561 -3.173 
1.530 -1.205 -0.460 
2.638 -1.966 -1.208 
1.379 -1.199 -0.856 
1.668 -3.028 -3.623 
4.143 -2.354 -2.184 
2.528 -1.852 -2.411 
2.813 -1.902 -2.300 
0.860 -1.427 -2.640 
1.687 -0.197 -4.373 
3.372 -0.897 -1.453 
3.709 -2.870 -1.938 
3.883 -4.018 -1.964 
3.445 -0.132 -1.970 
2.873 -2.170 -1.207 
3.071 -2.468 -1.031 
1.768 -1.939 -2.203 
3.119 -1.781 0.013 
2.948 -2.776 -2.500 
1.187 -2.970 -3.657 
3.813 -2.163 0.186 
1.701 -3.564 -3.864 
0.830 -1.853 -4.419 
3.189 -1.697 -2.445 
0.705 -1.673 -2.655 
0.888 -2.945 -1.572 
1.611 -1.428 -1.657 
0.633 -2.097 -1.634 
1.551 -2.987 -1.952 
1.851 -1.879 -1.775 
0.676 -1.337 -2.995 
0.538 -1.134 -1.525 
3.991 -1.628 -0.961 
2.731 -0.426 -1.841 
2.279 0.098 -3.409 
2.139 -2.603 -2.323 
2.828 -1.386 -4.077 
2.471 -3.763 -2.862 
2.354 -0.536 -1.280 
1.920 -2.764 -2.239 
2.175 -3.743 -1.464 
1.346 -1.686 -1.769 
3.476 -3.190 -2.558 
1.145 -1.771 -3.671 
0.215 -1.570 -1.420 
0.776 -0.405 -3.937 
1.207 -2.231 -3.470 
2.410 -4.097 -1.097 
0.975 -1.760 -1.067 
2.192 -1.983 -1.828 
1.577 -0.726 -1.450 
2.223 -2.614 -0.721 
0.314 -2.010 -1.838 
1.260 -0.560 -1.722 
2.792 -1.187 -3.335 
2.065 -1.834 -0.742 
3.446 -0.546 -2.680 
2.443 -2.527 -2.452 
3.265 -1.898 -1.971 
1.997 -2.881 -1.633 
2.777 -1.197 -3.019 
1.477 -0.698 -2.831 
4.370 -2.491 -1.821 
1.650 -2.147 -2.177 
2.045 -1.590 -0.946 
1.562 -1.374 -3.782 
1.707 -3.466 -2.904 
1.233 -2.502 -2.817 
3.100 -2.364 -1.784 
1.826 -3.248 -4.392 
1.998 -1.271 -1.709 
2.067 -1.171 -2.134 
3.103 -1.316 -2.836 
1.363 -2.192 0.252 
1.194 -2.195 -1.411 
1.707 -2.410 -2.338 
2.856 -2.900 -3.575 
1.027 -2.684 -2.366 
2.622 -2.263 -2.396 
0.862 -1.699 -4.037 
1.400 -2.890 -2.069 
2.527 -1.280 -3.189 
1.204 -5.101 -0.944 
1.654 -2.066 -1.269 
1.769 -1.766 -2.985 
0.356 -0.832 -2.296 
2.501 -1.517 -4.063 
2.442 -3.737 -1.374 
1.245 -2.110 -1.737 
2.431 -4.559 -1.274 
1.555 -2.032 -0.908 
2.469 -2.314 -0.509 
1.848 -1.093 -2.547 
3.758 -1.634 -1.681 
2.372 -0.647 -0.956 
1.882 -2.549 -3.069 
1.755 -1.871 -2.009 
3.533 -2.176 0.756 
1.257 -0.295 -1.103 
1.916 -2.459 -3.030 
0.275 -1.925 -3.023 
2.708 -3.556 -0.650 
1.987 0.526 0.045 
3.429 -2.728 -2.537 
1.993 -3.387 -1.072 
0.995 -1.500 -2.079 
2.139 -2.269 -1.043 
1.537 -1.308 -2.131 
1.695 -2.616 -3.347 
2.796 -3.335 -3.567 
1.721 -2.905 -4.605 
2.292 -3.066 -1.651 
2.614 -2.469 -2.424 
0.755 -1.036 -1.833 
2.703 -2.241 -1.658 
1.796 -0.806 -1.294 
1.557 -1.810 -1.437 
1.938 -1.522 -1.894 
2.059 -0.503 -1.612 
3.714 -1.242 -2.473 
-0.495 -1.354 -1.860 
1.544 -2.322 -2.183 
2.273 -1.782 -1.437 
1.309 -3.564 -1.788 
1.897 -3.411 -2.404 
0.649 -0.484 -1.209 
2.331 -3.466 -2.269 
1.481 -2.256 -1.096 
1.228 -3.046 -2.200 
0.360 -1.941 -1.457 
2.940 -1.381 -2.322 
3.029 -0.941 -1.362 
1.200 -2.893 -2.489 
0.329 -3.056 -2.584 
0.575 -0.064 -2.251 
2.921 -2.124 -1.773 
1.252 -2.239 -0.931 
1.816 -3.136 -1.389 
0.471 -2.630 -2.119 
0.460 -3.081 -2.391 
1.180 -2.113 -1.133 
2.124 -0.438 -2.366 
0.755 -1.486 -3.029 
2.343 -2.759 -1.689 
3.556 -2.138 -2.012 
2.249 -2.618 -3.161 
2.646 -1.680 -0.720 
1.228 -1.579 -1.036 
0.274 -2.256 -1.277 
4.204 -1.661 -2.959 
2.660 -1.376 -2.114 
1.281 -1.840 -2.505 
3.201 -2.421 -1.162 
2.967 0.090 -2.454 
2.538 -1.394 -1.099 
2.116 -2.587 -2.675 
2.526 -3.929 -1.216 
2.539 -1.908 -2.458 
1.868 -2.629 -1.244 
0.543 -1.303 -1.120 
1.013 -2.214 -1.414 
1.389 -1.378 -2.976 
1.569 -0.434 -0.977 
2.189 -2.073 -0.898 
4.240 -2.411 -4.740 
1.091 -2.696 -1.865 
2.156 -1.133 -0.721 
3.299 -0.677 -1.780 
2.546 -3.278 -2.811 
2.004 -1.807 -2.747 
1.216 -4.098 -3.207 
0.730 -0.293 0.650 
3.075 -2.454 -2.059 
0.839 -2.570 -3.128 
2.158 -2.948 -1.686 
0.106 -1.911 -2.499 
1.925 -2.482 -2.155 
3.007 -1.739 -2.815 
2.630 -3.230 -1.181 
0.827 -3.225 -1.218 
0.349 -0.993 -2.416 
1.056 -2.423 -1.659 
2.635 -1.593 -0.845 
4.281 -2.264 -1.249 
-0.241 0.147 -2.585 
3.060 -4.519 -1.669 
2.105 -3.636 -2.130 
2.168 -1.285 -2.485 
0.802 -2.517 -1.802 
2.180 -1.340 -1.836 
2.021 -3.511 -1.801 
0.696 -1.659 -2.477 
2.476 -0.810 -2.855 
1.028 -0.176 -2.258 
1.116 -0.819 -2.975 
2.339 -3.207 -0.565 
1.851 -2.368 -1.183 
2.480 -1.891 -1.007 
2.569 -1.431 -1.515 
1.894 -2.000 -2.193 
2.364 -0.455 -1.584 
3.077 -1.688 -0.068 
2.312 -2.696 -0.822 
0.747 -4.426 -3.524 
2.492 -2.105 -2.430 
3.811 -3.520 -3.160 
0.528 -1.380 -2.374 
1.824 -3.190 -2.914 
1.921 -1.474 -2.465 
2.138 -0.449 -2.728 
1.010 -1.821 -3.956 
1.268 -1.516 -2.150 
1.938 -2.465 -3.307 
2.002 -1.292 -1.862 
1.224 -1.775 -3.334 
1.427 -1.835 -2.588 
2.802 -3.647 -2.305 
2.003 -3.058 -3.174 
2.948 0.326 -0.936 
4.097 -0.769 -3.034 
1.285 -2.671 -1.872 
2.162 -1.993 -2.186 
1.708 -0.535 -1.128 
-0.185 -2.522 -0.370 
2.093 -0.807 -2.658 
1.540 -1.226 -0.675 
1.405 -3.154 -1.238 
1.123 -0.978 -1.787 
1.917 -1.948 -2.391 
3.485 -3.266 -2.459 
2.775 -0.941 -2.148 
-0.209 -2.975 -2.017 
3.915 -3.078 -1.485 
2.683 -0.833 -2.012 
3.180 -2.607 -2.469 
1.295 -0.880 -2.763 
0.271 -2.853 -1.060 
-0.257 -2.298 -2.386 
3.101 -1.792 -3.175 
2.391 -1.315 -2.478 
0.728 -1.762 -2.481 
1.631 -2.195 -3.087 
2.824 -2.544 -1.917 
2.783 -3.871 -3.676 
0.998 -0.392 -1.961 
2.569 -0.586 0.940 
3.112 -2.784 -0.344 
-0.130 -1.083 -1.010 
2.539 -2.951 -1.279 
1.517 -2.555 -3.159 
0.531 -1.953 -0.929 
2.067 -1.190 -2.357 
2.078 -1.395 -1.787 
2.732 -2.530 -2.797 
1.293 -1.190 -0.653 
1.834 -1.691 -2.556 
1.906 -0.314 -1.336 
0.775 -3.472 -3.474 
3.435 -1.311 -0.640 
0.467 -0.852 -3.410 
2.933 -1.429 -1.636 
1.396 -1.780 -2.884 
1.551 -3.605 -0.533 
-0.197 -1.055 -0.943 
2.278 -3.972 -3.020 
2.964 -4.185 -3.118 
2.149 -2.222 -3.066 
2.033 -1.806 -3.208 
2.502 -1.602 -0.744 
2.226 -2.066 -2.522 
2.295 -1.170 -2.336 
2.023 -2.852 -0.491 
1.501 -1.375 -0.822 
1.410 -1.727 -0.083 
3.353 -1.370 -1.058 
2.941 -2.805 -1.454 
3.438 -2.350 -2.079 
2.068 -0.763 -0.997 
0.493 -2.916 -2.117 
4.104 -1.787 -1.758 
2.622 -3.196 -1.922 
2.025 -2.289 -2.894 
1.693 -3.097 -1.238 
1.252 -3.134 -1.053 
2.311 -3.107 -1.156 
1.750 -3.069 -1.474 
3.189 -2.691 -2.181 
1.463 -0.600 -1.427 
2.289 -2.056 -0.720 
1.673 -1.718 -2.308 
2.138 -1.570 -1.627 
3.453 -1.011 -3.842 
1.671 -2.075 -1.648 
0.976 -1.423 -1.902 
0.018 -1.941 -3.005 
3.571 -1.477 -2.167 
2.897 -1.208 -2.608 
4.290 -2.172 -1.834 
3.356 -3.935 -0.128 
0.285 -1.589 -0.825 
0.624 -2.926 -0.774 
2.791 -2.406 -2.634 
3.465 -4.113 -2.167 
3.153 -1.606 -2.871 
3.437 -1.524 -3.287 
3.904 -1.363 -2.572 
4.199 -3.053 -1.061 
3.103 -0.994 -3.024 
1.147 -2.900 -2.501 
1.783 -0.326 -1.689 
2.891 0.347 -2.827 
0.948 -1.868 -3.241 
1.846 -3.893 -0.251 
0.725 -2.923 -3.662 
0.922 -1.567 -2.039 
0.732 -3.136 -1.556 
1.261 -1.032 -1.528 
1.619 -3.830 -0.943 
1.889 -1.381 -1.837 
0.072 -3.728 -2.599 
3.755 -2.435 -0.648 
-0.257 -1.973 -0.239 
1.820 -0.049 -0.960 
1.916 -2.841 -1.024 
1.101 -0.781 -2.681 
2.745 -1.109 -1.128 
2.978 -2.620 -4.201 
1.671 -0.791 -0.171 
2.868 -1.424 -2.690 
1.804 -2.932 -1.252 
2.798 -3.612 -0.890 
3.039 -2.516 -2.238 
0.541 -2.259 -2.153 
2.599 -3.219 -1.547 
0.929 -2.404 -2.324 
1.234 -2.935 -0.873 
2.459 -2.419 -0.693 
1.559 -1.973 -2.314 
3.658 -2.985 -2.732 
3.473 -1.147 0.062 
1.861 -1.128 -2.930 
2.909 -1.442 -3.457 
4.067 -2.704 -1.588 
1.270 -1.284 -2.772 
1.221 -2.470 -0.994 
0.489 -4.123 -1.743 
1.812 -1.480 -1.940 
1.764 -0.813 -2.859 
2.382 -1.550 -1.686 
1.144 -1.069 -1.773 
2.750 -2.781 -4.456 
3.221 -3.693 -3.808 
3.354 -2.413 -2.562 
1.756 -3.162 -3.781 
2.046 -1.540 -1.121 
2.091 -1.995 -2.211 
2.718 -1.446 -3.844 
2.227 -2.143 -0.950 
1.739 -1.536 -0.558 
1.483 -2.411 -1.741 
1.651 -2.155 -2.445 
2.029 -2.760 -0.341 
3.578 -1.865 -1.192 
1.459 -2.333 -1.916 
3.376 -2.923 -3.626 
1.669 -1.933 -3.434 
-0.215 -1.972 -2.534 
2.557 0.188 -1.665 
2.411 -1.529 -1.708 
0.155 -1.394 -2.542 
2.710 -3.163 -0.888 
3.663 -2.465 -2.100 
-0.041 -2.832 -1.927 
2.224 -1.318 -0.913 
2.050 -1.486 -3.177 
2.787 -2.946 -2.036 
1.407 -3.781 -2.618 
0.896 -1.506 -2.102 
3.004 -1.885 -1.554 
2.438 -1.031 -1.879 
2.078 -1.741 -0.937 
2.185 -3.244 -1.630 
1.919 -0.228 -2.288 
1.107 -2.815 -2.433 
1.786 -3.398 -1.263 
3.250 -1.507 -1.476 
2.380 -2.497 -0.350 
0.400 -2.617 -3.184 
1.855 -2.915 -1.568 
1.838 -2.165 -0.955 
1.589 -0.865 -0.855 
1.074 -2.357 -1.834 
-0.624 -1.760 -3.331 
1.136 -2.699 -0.958 
1.121 -1.680 -2.461 
1.338 -4.040 -1.917 
1.127 -2.892 -1.932 
-0.017 -2.508 -1.588 
3.796 -2.954 -2.616 
3.909 -1.667 -2.498 
2.394 -2.002 -4.150 
1.669 -2.272 -2.214 
1.765 -2.894 -0.742 
2.406 -3.806 -1.299 
1.217 -0.558 -2.635 
2.267 -3.054 -4.470 
2.866 0.250 -1.138 
3.476 -2.096 -1.950 
0.498 -2.095 -1.849 
3.445 -3.198 -2.706 
-0.123 -1.856 -0.610 
2.075 -0.695 -4.111 
3.022 -1.715 -2.222 
3.666 -1.847 -0.822 
2.133 -2.841 -5.007 
2.527 -3.290 -1.296 
1.173 -3.241 -3.361 
2.612 -2.933 -2.509 
2.978 -2.573 -1.411 
0.231 -1.080 -1.941 
1.202 -0.669 -1.797 
2.239 -2.252 -3.207 
1.139 -1.310 -2.582 
2.383 -2.693 -1.183 
0.697 -0.150 -2.695 
2.342 -3.042 -0.096 
1.638 -3.213 -1.203 
2.976 -2.869 -2.162 
2.782 -0.257 -1.843 
1.916 -2.486 -2.455 
1.770 -2.069 -0.609 
2.600 -3.094 -0.896 
2.147 -1.634 -2.494 
2.629 -2.842 -4.881 
2.439 -1.722 -0.776 
0.697 -1.085 -1.849 
0.493 -1.434 -1.105 
2.098 -1.823 -2.632 
2.208 -1.325 -1.867 
2.387 -1.341 -0.855 
1.768 -3.280 -0.647 
1.641 -1.954 -2.394 
2.661 -1.232 -1.892 
1.979 -3.169 -1.517 
1.375 -0.685 -0.701 
1.922 -2.171 -1.105 
1.236 -0.722 -2.931 
2.733 -1.578 -0.685 
1.669 -1.246 -0.957 
1.948 -2.255 -1.395 
1.787 -1.263 -1.288 
2.889 -1.347 -1.404 
0.956 -1.214 -2.477 
3.633 -2.331 -1.105 
2.886 -1.640 -3.014 
2.443 -3.067 -2.854 
1.663 -3.130 -3.113 
1.260 -2.554 -2.479 
2.857 -1.717 -2.175 
1.389 -1.108 -3.116 
1.457 -2.221 -3.537 
1.737 -0.190 -4.113 
1.815 -0.145 -0.718 
1.953 -1.346 -2.907 
2.133 -2.510 -2.655 
2.699 -2.500 -1.354 
1.786 -2.015 -0.776 
1.294 -3.769 -2.063 
1.331 -1.095 -3.227 
2.124 -1.132 -1.719 
1.183 -2.503 -1.971 
1.127 -1.847 -2.496 
2.271 -3.455 -3.104 
3.538 -3.635 -3.595 
1.707 -1.181 -1.578 
1.563 -2.539 -2.065 
1.146 -2.863 -2.351 
1.209 -2.379 -0.788 
2.397 -2.270 -2.732 
1.634 -0.916 -1.615 
0.774 -1.853 -1.757 
1.472 -3.001 -1.948 
1.832 -1.800 -2.232 
3.167 -1.835 -1.620 
1.330 -2.656 -1.151 
2.278 -1.504 -3.443 
1.736 -0.164 -2.095 
2.547 -1.865 -2.284 
1.304 -2.220 -1.880 
0.388 -1.244 -3.268 
-0.059 0.125 -0.788 
4.271 -2.325 -0.331 
2.381 -1.706 -0.457 
2.727 -0.650 -1.793 
1.750 -0.594 -0.402 
2.682 -3.077 -1.696 
-0.692 -3.336 -0.552 
2.170 -2.430 -1.686 
2.208 -2.413 -3.007 
4.422 -2.836 -2.296 
3.860 -2.672 1.214 
3.156 -3.084 -2.459 
2.838 -2.173 -0.947 
1.841 -1.690 -0.625 
2.061 -1.968 0.101 
1.117 -1.028 -1.891 
0.770 -2.159 -3.013 
2.742 -2.736 -2.939 
1.887 -1.994 -1.049 
1.005 -3.619 -3.369 
0.608 -2.661 -3.209 
0.705 -3.338 -1.437 
1.994 -0.647 -2.245 
0.478 -2.861 -4.049 
1.699 -1.724 -1.449 
1.140 -1.773 -2.339 
1.041 -0.648 -2.503 
2.160 -2.456 -2.093 
1.749 -1.698 -0.621 
1.344 -1.409 -1.494 
1.360 -0.757 -1.067 
1.789 -1.801 -2.999 
4.050 -1.429 -1.049 
1.217 -1.002 -3.384 
0.256 -1.042 -1.208 
1.945 -2.397 -1.949 
0.944 -2.734 -2.376 
3.321 -0.575 -2.285 
2.146 -2.222 -2.061 
2.268 -2.569 -2.613 
1.627 0.429 -2.548 
1.737 -2.490 -0.034 
3.624 -1.299 0.888 
2.660 -3.464 -1.829 
2.500 -1.620 -2.312 
1.886 -1.739 0.235 
2.139 -2.139 -1.678 
1.351 -1.078 -1.444 
3.647 -1.975 -2.732 
1.696 -1.927 -1.848 
2.535 -0.414 -2.268 
2.667 -3.199 -1.896 
3.243 -2.541 -1.970 
1.841 -2.752 -2.196 
2.494 -1.284 0.217 
2.499 -1.478 -2.194 
2.152 -2.725 -3.316 
1.591 -0.821 -1.584 
2.129 -1.880 -3.471 
2.132 -2.916 -2.468 
-1.160 -2.540 -1.026 
2.134 -2.497 -3.192 
3.784 -3.405 -3.891 
1.776 -2.181 -3.232 
2.421 -1.617 -0.554 
2.022 -2.620 -3.631 
2.087 -2.504 -4.587 
1.993 -0.925 -2.450 
1.720 -1.894 -0.428 
1.242 -1.677 -1.735 
2.028 -1.698 -0.656 
-0.888 -3.339 -2.576 
2.308 -1.787 -1.939 
1.410 -3.149 -3.477 
2.458 -1.687 -1.969 
3.333 -2.569 -3.216 
2.157 0.076 -0.537 
2.722 -2.927 -1.230 
1.733 -2.792 -2.017 
1.447 -1.830 -1.517 
1.023 -2.442 -1.430 
2.220 -1.371 -2.799 
1.193 -2.206 -1.703 
2.880 -3.039 -0.849 
1.936 -4.633 -1.658 
2.169 -0.364 -2.798 
0.639 -1.500 -1.327 
3.710 -2.880 -1.974 
1.136 -1.770 -0.531 
2.031 -3.196 -2.031 
2.718 -0.690 -2.121 
0.969 -1.170 0.410 
4.902 -3.043 -0.774 
1.038 -1.524 -0.792 
1.301 -3.216 -1.487 
1.982 -2.998 -2.408 
1.698 -3.520 -1.761 
1.022 -2.329 -3.302 
1.668 -2.082 -1.318 
1.813 -1.564 -1.376 
2.672 -1.885 -1.337 
2.852 -2.460 -1.343 
2.335 -0.338 -0.827 
1.595 -2.300 -2.049 
1.874 -1.026 -2.590 
1.902 -0.560 -2.369 
2.593 -1.436 -1.605 
3.133 -2.972 -0.977 
1.310 -2.424 -1.628 
1.719 -1.707 -1.753 
3.407 -2.829 -1.916 
-0.389 -3.503 -3.044 
3.006 -1.949 -1.496 
0.398 -4.618 -1.991 
1.204 -4.075 -3.009 
1.504 -2.674 -3.285 
3.188 -2.780 -0.851 
2.783 -1.792 -3.372 
1.330 -1.999 -2.111 
2.689 -2.820 -1.273 
0.547 -1.988 -1.959 
3.640 -2.218 -1.413 
2.903 -1.661 -2.415 
