2800 3
-1.319 -1.392 0.038 
3.497 -1.985 -3.015 
-1.750 -1.489 -1.556 
-1.153 -1.178 -1.370 
4.709 -1.922 -2.522 
3.524 -0.730 -3.385 
-0.327 -1.014 -1.855 
5.442 -0.930 -3.872 
4.254 -2.175 -3.697 
2.953 -0.713 -3.457 
4.285 -1.297 -3.118 
3.957 -1.617 -3.657 
4.367 -3.958 -2.620 
2.968 -2.241 -1.910 
5.287 -3.555 -3.917 
-2.291 -2.801 -2.977 
-2.159 -2.638 -0.372 
-1.479 -1.605 -0.187 
5.069 -0.285 -3.229 
-1.624 -2.407 -1.686 
2.981 -0.597 -2.418 
3.808 -1.460 -1.732 
5.259 0.036 -4.553 
-1.729 -1.734 -2.662 
3.826 -1.889 -3.987 
-2.161 -1.425 -1.229 
5.140 -3.709 -1.968 
-3.657 -4.559 -0.553 
-2.228 -1.328 -0.194 
-0.573 -3.508 -1.922 
1.272 -1.172 -0.658 
1.002 -0.972 -1.285 
3.285 -1.476 -3.441 
2.569 -3.622 -1.484 
3.223 -1.813 -2.986 
2.590 -5.095 -3.285 
2.697 -1.463 -3.407 
1.545 -2.042 -2.766 
3.775 -1.378 -3.011 
2.113 -2.699 -3.012 
3.526 -1.498 -1.380 
2.447 -0.833 -0.632 
3.411 -1.974 -2.290 
3.058 -2.234 -2.580 
2.101 -2.796 -1.510 
-0.048 -0.581 -1.152 
2.130 0.507 0.061 
1.462 -1.894 -1.286 
2.311 -2.954 -1.126 
0.787 -2.877 -1.659 
2.072 -2.052 -1.060 
1.954 -3.852 -1.665 
2.351 -0.331 -1.742 
1.956 -0.723 -1.610 
2.935 -1.569 -1.690 
1.124 -2.410 -0.662 
2.817 -1.694 -0.795 
2.196 -2.261 -2.696 
3.190 -1.528 -0.719 
1.561 -2.961 0.343 
1.823 -2.030 -2.092 
0.623 -4.420 -2.388 
-0.667 -3.137 -2.093 
2.109 -1.343 -2.169 
0.779 -1.693 -2.383 
2.844 -2.445 -1.533 
2.147 -2.063 -1.990 
2.323 -2.775 -2.545 
1.483 -1.707 -2.592 
1.457 -1.805 -2.216 
3.256 -3.673 -1.024 
1.352 -1.784 -1.840 
1.925 -3.511 -1.210 
0.937 -1.120 -1.058 
1.950 -3.094 -1.923 
2.289 -3.085 -2.384 
1.475 -1.257 -1.011 
0.008 -3.587 -2.357 
2.530 -0.951 -2.784 
1.469 -2.534 -1.930 
0.601 -1.658 -1.056 
1.891 -2.200 -2.770 
3.592 -0.808 -0.891 
1.520 -1.747 -1.307 
1.196 -3.463 -2.834 
2.735 -0.827 -1.248 
2.107 -1.820 -0.663 
3.634 -2.407 -1.963 
1.307 -1.844 -3.237 
1.014 -2.353 -1.613 
2.301 -1.269 -0.219 
-0.295 -1.103 -0.821 
2.396 -2.273 -1.245 
1.123 -2.788 -2.419 
2.034 -1.095 -2.219 
2.698 -2.276 0.174 
2.346 -2.558 -3.149 
1.124 -1.447 -1.304 
1.632 -1.504 -2.711 
2.477 -1.480 -2.288 
1.215 -2.724 -3.086 
2.185 -1.676 -0.979 
2.254 -3.087 -1.139 
2.119 -1.340 -1.277 
2.987 -1.891 -2.235 
1.680 -2.316 -1.306 
4.062 -2.066 -1.710 
2.380 -2.551 -2.124 
2.315 -3.117 -4.171 
2.517 -1.680 -2.706 
2.741 -2.451 -2.686 
2.877 -3.175 -3.429 
0.504 -2.171 -2.551 
0.710 -2.200 -3.387 
2.929 -3.605 -2.077 
0.711 -2.467 -1.171 
2.171 0.191 -2.550 
1.316 -2.496 -2.390 
2.858 -0.417 -1.973 
1.520 -1.269 -2.974 
1.448 -1.358 -0.113 
1.609 -1.480 -1.374 
2.625 -4.585 -1.418 
0.807 -2.558 -1.549 
2.349 -2.610 -4.207 
2.097 -1.485 -3.046 
2.669 -2.012 -1.756 
2.030 -2.199 -1.135 
2.107 -2.297 -1.713 
3.202 -0.722 -1.368 
2.023 -2.420 -1.380 
2.541 -3.006 -2.239 
1.506 -0.662 -1.218 
0.868 -3.013 -1.292 
1.226 -1.657 -0.937 
1.503 -2.743 -1.587 
3.135 -1.739 -2.888 
1.376 -1.788 -1.660 
0.798 -1.948 -0.978 
1.944 -0.426 -1.794 
1.376 -1.295 -2.290 
1.677 -2.513 -3.240 
2.033 -1.468 -0.462 
2.578 -1.692 -1.800 
-0.651 -1.030 -1.354 
1.028 -1.617 -3.509 
3.826 -2.413 -2.707 
2.829 -0.983 -1.112 
2.603 -3.115 -2.911 
2.675 -0.639 -0.819 
2.219 -2.423 -3.084 
3.017 -2.502 -3.039 
1.806 -2.097 -1.188 
0.803 -1.422 -1.101 
0.848 -2.053 -2.920 
1.298 -1.542 -2.085 
1.734 -2.052 -0.585 
1.351 -3.079 -1.644 
0.997 -1.810 -1.690 
1.869 -1.448 -2.144 
3.287 -1.795 -1.242 
1.005 -3.322 -2.631 
3.629 -0.130 -1.739 
1.894 -1.531 -0.336 
1.921 -0.718 -1.177 
2.201 -0.899 -1.436 
2.964 -2.675 -2.591 
1.291 -2.896 -1.620 
0.866 -3.154 -2.926 
0.663 -3.479 -2.102 
2.611 -0.174 -2.026 
2.160 -0.892 -1.458 
2.362 -1.981 -3.124 
2.276 -4.179 -2.032 
2.022 -1.789 -1.502 
0.888 -2.041 -1.998 
2.265 -2.926 -2.858 
2.175 -2.058 -1.796 
4.487 -2.435 -2.356 
0.706 -1.002 -1.450 
3.220 -2.235 -3.035 
2.233 -1.943 -3.340 
1.469 -2.746 -3.370 
0.853 -3.890 -2.273 
2.010 -1.776 -1.967 
1.337 -1.741 -3.254 
2.130 -2.020 -2.862 
0.320 -0.135 -6.075 
2.162 -2.587 -3.490 
2.579 -1.723 -3.056 
3.404 -3.630 -2.349 
0.962 -2.269 -3.213 
-0.257 -1.811 -2.679 
2.339 -1.332 -1.036 
2.568 -3.332 -1.802 
3.310 -0.180 -1.439 
-0.322 -2.805 -0.901 
2.659 0.520 -3.462 
2.453 -2.352 -2.738 
2.524 -2.430 -2.791 
2.012 -1.917 -2.617 
2.351 -2.464 -1.486 
4.032 -0.545 -3.042 
2.186 -1.936 -0.429 
0.071 -1.145 -1.978 
2.516 -1.213 -3.410 
2.051 -1.729 -2.292 
2.780 -1.945 -3.066 
1.575 -1.192 -2.198 
2.339 -1.138 -2.495 
1.606 -1.374 -1.353 
1.193 -0.196 -1.288 
0.586 -1.690 -3.239 
1.411 -2.180 -2.258 
3.315 -1.740 -2.575 
2.178 -2.507 -2.378 
2.667 -2.411 -2.562 
2.696 -0.937 -1.494 
0.735 -3.800 -1.646 
2.228 -1.469 -1.639 
3.033 -0.347 -3.586 
2.183 -3.735 -3.128 
0.937 -0.729 -0.905 
4.229 -2.101 -5.190 
1.965 -2.831 0.255 
2.115 -2.518 -1.706 
0.352 -1.698 -2.693 
3.187 -2.880 -1.079 
1.621 -2.531 -1.044 
2.425 -2.498 -3.385 
2.479 -3.323 -1.123 
-0.012 -2.026 -1.481 
2.582 -3.394 -2.501 
2.569 -2.274 -2.043 
3.070 -0.814 -0.616 
1.433 -1.854 -3.122 
3.494 -2.301 -1.765 
3.245 -1.223 0.686 
1.735 -2.106 -1.830 
0.934 -3.130 -1.071 
2.385 -1.693 -1.314 
2.968 -2.073 -1.351 
1.195 -2.787 -2.445 
1.530 -3.595 -1.496 
3.871 -2.061 -2.642 
0.903 -1.112 -0.985 
2.699 -2.111 -1.092 
1.043 -2.834 -2.194 
0.475 -0.763 -2.978 
2.368 -3.265 -2.549 
2.921 -3.593 -0.807 
2.219 -0.911 0.360 
3.484 -2.213 -0.655 
1.367 -1.902 -1.910 
2.259 -2.174 -1.012 
1.675 -1.775 -2.743 
1.586 -1.847 -2.063 
3.175 -2.595 -2.726 
3.145 -3.562 -2.689 
1.289 -1.732 -2.981 
2.785 -2.321 -3.100 
3.238 -1.778 -1.997 
2.196 -0.327 -2.294 
1.489 -2.215 -0.960 
2.092 -3.265 -0.818 
4.047 -1.047 -2.608 
1.176 -2.477 -1.868 
0.755 -3.195 -2.437 
2.306 -1.550 -1.430 
2.434 -1.682 -2.573 
2.061 -2.736 -0.546 
1.131 -1.642 -1.510 
1.728 -4.090 -1.411 
2.506 -2.758 -3.281 
1.230 -1.813 -1.145 
2.696 -2.170 -2.046 
0.685 -3.541 -0.739 
2.399 -3.054 -2.633 
1.512 -2.428 -2.983 
3.152 -2.491 -1.402 
0.445 -0.991 -3.284 
1.056 -1.830 -2.254 
1.492 -4.987 -2.809 
1.656 -0.991 -1.997 
2.631 -3.107 -2.481 
3.526 -1.495 0.817 
2.079 -1.566 -1.478 
4.061 -2.417 -3.960 
1.313 -0.865 -2.859 
1.825 -3.330 -2.609 
1.750 -0.814 -2.171 
0.113 -1.530 -1.932 
1.279 -1.956 -2.608 
3.358 -1.140 -2.101 
0.262 -1.440 -2.808 
2.455 -1.294 -1.604 
2.389 -4.073 -1.086 
1.673 -3.682 -1.192 
2.325 -2.726 -1.739 
2.202 -2.088 -1.908 
2.136 -1.272 -2.116 
0.824 -0.859 -3.110 
1.552 -2.583 -1.982 
3.094 -4.414 -1.685 
3.137 -1.487 -2.189 
3.016 -2.282 -1.156 
3.556 -3.207 -1.648 
2.549 -3.618 -0.961 
4.220 -2.143 -2.242 
2.063 -2.848 -2.663 
1.262 -0.833 -0.290 
2.919 -1.657 -2.102 
2.925 -2.685 -2.350 
0.853 -2.577 -3.584 
3.153 -2.274 -2.045 
0.187 -2.315 -2.268 
3.083 -1.039 -3.089 
4.612 -3.437 -1.490 
3.331 0.086 -0.816 
2.920 -3.257 -3.012 
1.529 -1.972 -1.075 
2.008 -2.221 -1.844 
2.191 -1.354 -3.418 
3.853 -1.100 -1.265 
0.575 -3.242 -2.353 
1.624 -2.286 -2.931 
3.739 -3.979 -0.759 
0.616 -0.924 -2.663 
1.668 -2.131 -2.957 
2.495 -2.159 -2.721 
1.396 -1.278 -2.974 
1.101 -2.203 -3.154 
3.203 -4.401 -1.607 
1.548 -2.264 -2.384 
3.277 -3.362 -2.140 
0.980 -1.816 -2.400 
1.234 -2.238 -1.930 
1.371 -2.320 -2.639 
1.303 -1.315 -1.464 
1.302 -0.794 -2.243 
1.988 -0.206 -1.735 
3.021 -2.643 -2.125 
2.186 -3.449 -1.419 
1.203 -0.872 0.317 
2.650 -2.236 -1.984 
1.944 -2.626 -3.580 
2.256 -2.712 -4.861 
0.620 -3.769 -2.718 
0.973 -1.068 -1.686 
1.168 -3.110 -0.641 
3.936 -3.332 -0.725 
0.891 -2.369 -2.289 
2.516 -0.719 -4.031 
2.108 -1.948 -0.680 
2.118 -3.520 -1.993 
2.256 -1.712 -2.478 
-0.428 -2.952 -1.776 
1.053 -1.957 -2.626 
1.224 -1.425 -0.797 
1.738 -2.359 -1.310 
2.290 -1.628 -0.279 
1.911 -0.593 -1.505 
1.105 -1.258 -2.904 
3.384 -1.876 -3.294 
0.575 -1.031 -1.551 
1.403 -2.118 -5.341 
2.782 -2.395 -0.599 
-0.486 -1.051 -0.310 
2.722 -3.340 0.192 
1.056 -2.193 -2.854 
2.329 -1.241 -1.726 
1.876 -2.582 -2.137 
1.758 -1.315 -3.497 
0.525 -1.903 -1.732 
0.795 -3.236 -0.890 
0.897 -1.725 -1.681 
1.925 -1.679 -2.601 
3.073 -2.427 -2.842 
2.089 -1.607 -1.979 
2.238 -1.950 -1.734 
3.868 -1.759 -3.452 
2.272 -2.271 -0.591 
3.132 -2.263 -1.779 
1.316 -2.814 -2.525 
0.166 -3.520 -3.110 
3.612 -2.140 -0.619 
1.974 -1.797 -3.529 
2.751 -2.770 -3.142 
2.129 -0.586 -1.131 
1.282 -1.704 -1.087 
1.986 -2.538 -1.811 
1.005 -1.635 -1.011 
2.462 -1.640 -1.008 
1.908 -1.218 -2.423 
1.250 -1.226 -1.481 
3.737 -2.710 -2.535 
1.665 -2.122 -3.052 
1.163 -2.467 -2.907 
2.156 -0.986 -2.797 
-0.319 -1.463 -2.351 
1.164 -1.687 -1.044 
1.088 -2.130 -2.538 
3.003 -1.033 -1.784 
3.483 -3.289 -1.467 
3.393 -1.716 -0.622 
1.154 0.104 0.191 
1.935 -1.122 -1.773 
2.457 -2.100 -2.210 
3.036 -2.620 -0.909 
1.169 -0.901 -1.916 
1.470 -1.921 -4.253 
1.055 -2.397 -1.276 
1.076 -3.021 -1.911 
1.548 -1.302 0.045 
1.458 -1.654 -3.675 
1.696 -0.666 -3.212 
2.631 -1.270 -1.897 
1.798 -1.957 -0.350 
1.762 -1.253 -1.836 
3.648 -3.548 -0.482 
2.561 -2.180 -1.068 
2.308 -1.309 -2.346 
0.989 -1.500 -1.658 
2.316 -3.893 -2.105 
2.437 -2.483 -0.541 
3.780 -1.781 -2.386 
2.165 -2.599 -0.468 
1.884 -1.642 -2.206 
-1.082 -4.293 -2.368 
1.252 -3.170 -2.050 
1.495 -2.343 -2.565 
2.406 -1.637 -0.942 
2.334 -2.062 -2.821 
1.738 -1.613 -1.614 
2.321 -2.818 -2.159 
2.423 -1.770 -2.362 
1.074 -2.374 -1.912 
2.706 -2.312 -1.528 
1.210 -1.546 -2.695 
1.777 -2.800 -1.234 
1.105 -1.713 -1.865 
1.826 -1.355 -2.284 
3.159 -2.566 -1.354 
3.453 -1.207 -1.312 
1.917 -0.072 -2.534 
0.834 -1.951 -0.051 
1.000 -2.443 -2.165 
2.429 -2.785 -2.586 
0.755 -1.303 -2.395 
2.858 -4.156 -0.903 
1.604 -3.521 -1.682 
3.750 -1.728 -1.220 
2.448 -1.242 -2.046 
1.518 -1.766 -1.128 
1.377 -2.716 -1.198 
1.847 -2.038 -1.052 
1.371 -1.885 -0.172 
2.798 -2.543 -1.440 
1.132 -1.198 -1.602 
0.946 -2.478 -2.886 
-0.121 -2.653 -0.565 
0.654 -1.562 -2.251 
0.622 -1.953 -1.709 
2.328 -3.171 -0.834 
3.689 -0.264 -2.117 
0.629 -2.367 -1.179 
2.760 -4.795 -3.151 
1.989 -2.869 -2.249 
2.008 -3.269 -1.045 
3.360 -1.839 -0.989 
3.428 -1.899 -4.210 
4.094 -2.554 -1.760 
2.220 -2.053 -2.907 
1.549 -1.052 -3.245 
1.422 -2.157 -0.451 
1.686 -3.044 -1.018 
3.633 -2.824 -1.834 
1.369 -1.744 -2.984 
1.752 -0.437 -2.506 
1.751 -2.156 -3.364 
3.309 -1.727 -3.121 
3.042 -1.118 -0.227 
0.442 -0.024 -2.404 
2.209 -2.467 -0.989 
0.777 -0.945 -1.679 
1.485 -0.275 -1.883 
1.829 -2.496 -1.767 
3.857 -2.507 -3.347 
2.073 -0.397 -1.021 
2.909 -2.173 -1.958 
2.437 -3.318 -3.264 
1.811 -2.493 -1.892 
1.367 -2.402 -3.356 
3.753 -2.142 -2.528 
2.593 -1.602 -2.895 
4.483 -2.424 -1.468 
1.795 -0.470 -1.558 
2.759 -2.267 -2.190 
2.872 -0.953 -1.981 
1.860 -0.967 -2.146 
0.731 -1.983 -0.559 
1.537 -2.401 -2.574 
1.603 -1.345 -1.891 
1.343 -2.122 -3.226 
0.705 -0.783 -3.304 
2.207 -2.122 -2.982 
1.359 -3.656 -0.487 
2.994 0.363 -2.829 
2.530 -2.182 -2.029 
3.138 -2.439 -0.492 
2.020 -3.093 -1.838 
2.792 -2.341 -1.582 
2.914 0.129 -2.387 
-0.093 -1.314 -0.663 
1.753 -2.217 -1.658 
1.643 -3.220 0.327 
1.455 -2.795 -2.651 
2.063 -2.919 -1.926 
3.084 -3.666 -3.023 
0.828 -1.595 -2.960 
1.173 -0.619 -1.611 
3.112 -1.343 -2.123 
0.846 -4.382 -1.892 
2.494 0.549 -1.654 
2.155 -3.170 -3.938 
1.919 -1.662 -1.502 
2.967 -1.827 -3.162 
1.233 -1.751 -3.266 
3.943 -0.926 -2.286 
2.044 -3.629 -2.142 
1.936 -2.276 -2.246 
2.247 -1.561 -2.088 
1.615 -2.307 -2.168 
1.692 -2.997 -3.074 
2.666 -2.158 -3.082 
4.428 -3.371 -0.777 
1.998 -2.400 -2.210 
3.478 -1.785 -1.458 
0.318 -2.751 -0.493 
2.139 -0.060 0.381 
1.296 -2.054 -2.236 
2.965 -3.305 -2.381 
2.957 -1.965 -2.736 
0.512 -2.295 -2.002 
3.644 -3.523 -3.326 
3.034 -3.212 -3.495 
2.672 -2.563 -2.658 
1.628 -2.293 -0.139 
1.891 -3.235 -0.225 
2.067 -2.675 -3.425 
2.049 -2.914 -1.055 
2.470 -2.932 -1.514 
2.475 -0.055 -0.844 
1.387 -3.299 -3.169 
-0.519 -2.598 -2.424 
3.649 -1.242 -1.804 
1.088 -3.607 -2.154 
0.633 -1.590 -2.649 
2.930 -2.068 -1.070 
1.676 0.139 -1.821 
-0.013 -2.257 -1.824 
2.273 -2.499 -2.201 
3.921 -1.505 1.012 
3.826 -1.349 -3.629 
2.147 -1.638 -2.479 
2.651 -2.376 -2.427 
0.745 -2.333 -2.227 
1.889 -2.604 -1.567 
1.146 -2.344 -1.389 
2.284 -3.688 -1.393 
0.361 -2.059 -0.504 
1.686 -0.281 -0.844 
2.022 -3.496 -2.183 
1.270 -1.756 -2.853 
0.908 -1.982 0.136 
2.851 -2.021 -0.674 
2.215 -2.980 -1.495 
0.785 -1.256 0.151 
0.914 -2.414 -3.014 
2.725 -1.878 -0.633 
2.966 -1.438 -2.231 
2.028 -1.913 -2.427 
1.632 0.991 -1.370 
2.747 -0.672 -1.489 
1.223 -0.796 -1.597 
3.304 0.140 -1.344 
1.043 -1.641 -1.280 
1.066 -2.242 -2.624 
1.624 -0.701 -1.883 
2.205 -1.722 -3.006 
1.658 -2.214 -1.985 
0.580 -1.228 -3.273 
0.642 -2.759 -3.728 
2.392 -2.186 -3.805 
2.745 0.010 -2.070 
1.904 -2.223 -1.536 
2.406 -2.142 -1.025 
1.985 -1.921 -1.879 
1.632 -3.714 -3.853 
2.815 -2.760 -1.548 
2.510 -2.215 -1.642 
1.939 -4.776 0.118 
1.091 -2.132 -2.407 
2.553 -2.693 -0.636 
0.448 -2.696 -0.594 
1.775 -3.105 -1.772 
3.336 -0.753 -1.068 
2.677 -1.555 -3.500 
2.016 -2.914 -0.186 
2.032 -2.312 -0.533 
1.324 -1.923 -1.825 
2.607 -2.493 -0.717 
0.437 -2.012 -2.062 
2.018 -4.079 -0.671 
2.482 -2.255 -0.941 
2.032 -1.242 -2.855 
2.413 -4.438 -2.447 
0.902 -0.914 -1.560 
2.036 -2.237 -2.448 
1.927 -1.449 -3.164 
2.075 -0.909 -1.585 
0.232 -1.628 -0.281 
1.943 -1.939 -1.856 
2.383 -1.476 -2.316 
1.687 -0.964 -1.750 
2.565 -1.763 -2.497 
1.720 -2.982 -1.653 
4.140 -1.116 -2.356 
2.244 -1.985 -1.338 
2.852 -0.378 -3.741 
3.294 -0.740 -1.622 
1.765 -2.936 -3.730 
1.283 -2.473 -3.017 
0.726 -0.210 -0.621 
0.760 -3.092 -3.978 
1.294 -0.338 -2.769 
2.217 -2.031 -0.635 
3.339 -3.335 -1.627 
3.136 -1.585 -2.903 
1.826 -3.223 -3.246 
2.171 -2.115 -1.107 
3.915 -1.093 -3.390 
3.105 -0.884 -2.443 
0.853 -3.846 -0.645 
1.658 -1.442 -2.420 
0.775 -2.462 -2.392 
2.181 -1.294 -1.490 
1.026 -0.759 -1.792 
3.262 -2.343 -3.356 
0.867 -2.737 -1.830 
0.045 0.259 -3.043 
1.101 -0.199 -3.090 
2.466 -1.864 -1.427 
2.624 -0.431 -0.943 
3.013 -1.266 -1.197 
2.220 -2.167 -1.345 
1.154 -4.977 -3.994 
3.436 -2.416 -2.685 
2.829 -2.796 -3.113 
2.103 -1.876 -2.332 
1.627 -2.782 -2.860 
2.207 -4.208 -2.206 
3.437 -1.743 -1.682 
1.766 -1.345 -1.132 
1.313 -3.400 -0.776 
0.996 -2.025 -0.437 
0.561 -1.503 -2.094 
1.430 -2.875 -2.941 
2.112 -4.866 -1.264 
1.932 -1.655 -1.225 
2.656 -3.518 -1.377 
2.684 -2.295 -1.539 
1.829 -2.103 -2.429 
2.782 -1.898 -2.837 
0.959 -1.696 -1.786 
0.688 -0.869 -1.714 
0.831 -0.815 -2.178 
0.933 -1.841 -2.779 
1.473 -1.397 -1.075 
2.840 -2.188 -2.090 
2.846 -0.535 -1.649 
1.961 -1.479 -1.543 
4.116 -2.166 -2.303 
3.360 -3.444 -2.433 
1.833 -3.078 -0.069 
0.769 -2.015 -2.271 
0.498 -4.019 -2.246 
1.631 -2.108 -1.893 
2.116 -1.459 -2.608 
1.886 -1.903 -3.108 
1.794 -0.384 -1.736 
1.866 -0.274 -2.756 
1.206 -2.085 -2.847 
0.614 -1.624 -1.962 
2.104 -0.543 -1.197 
2.385 -2.213 -1.402 
0.950 -2.646 -1.374 
2.698 -0.542 -2.799 
1.551 -2.878 -2.097 
1.157 -2.157 -1.397 
2.345 -0.603 -1.558 
3.303 -2.405 -1.725 
3.479 -2.616 -1.913 
3.258 -3.079 -3.316 
0.850 -2.725 -0.725 
2.471 -2.435 -0.029 
3.757 -3.839 -3.005 
2.155 -1.519 -1.722 
3.310 -0.895 -2.675 
1.298 -2.529 -2.899 
2.569 -1.614 -2.183 
1.013 -1.450 -2.445 
2.662 -4.453 -0.412 
2.939 -2.116 -3.500 
-0.223 -1.879 -2.504 
0.438 -1.317 -2.187 
0.937 -2.346 -2.792 
2.394 -2.482 -2.990 
2.883 -1.317 -2.070 
1.427 -1.697 -2.505 
2.835 -3.339 -4.001 
1.329 -2.518 -2.480 
-0.249 -0.033 -3.020 
2.284 -3.113 -1.287 
1.200 -2.865 -2.102 
1.940 -3.135 -3.714 
2.476 -2.113 -2.175 
2.109 -1.094 -0.068 
3.218 -1.392 -1.326 
3.120 -1.998 -1.591 
1.285 -2.547 -1.710 
3.391 -1.251 -1.992 
3.910 -1.066 -3.564 
3.693 -2.946 -2.857 
1.881 -1.172 -1.085 
3.064 -0.900 -1.306 
2.754 -2.016 -2.033 
1.608 -3.019 -2.023 
2.609 -2.422 -1.985 
2.607 -2.601 -2.940 
3.131 -1.677 -1.302 
2.626 -0.478 -1.251 
2.293 -3.132 -0.777 
1.996 -2.916 -1.381 
3.091 -3.227 -1.642 
1.913 -2.947 -1.046 
2.515 -2.367 -3.711 
1.920 -3.557 -2.242 
1.180 -2.176 -1.891 
2.268 -3.092 -3.375 
3.259 -3.220 -1.222 
2.687 -1.235 -2.345 
2.315 -2.349 -2.125 
2.588 -0.488 -1.063 
2.347 -1.151 -2.832 
2.014 -1.196 -1.909 
1.640 -2.365 -2.214 
2.970 -3.807 -1.720 
2.113 -1.279 -4.055 
2.276 -1.509 -0.643 
1.573 -2.620 -1.357 
3.805 -3.712 -2.373 
0.798 -3.596 -3.172 
1.254 -1.276 0.174 
1.524 -1.633 -0.764 
2.454 -1.249 -0.678 
1.566 -0.742 -2.681 
2.004 -0.052 -1.892 
3.631 -0.805 -4.048 
4.092 0.086 -1.805 
2.704 -1.733 -0.747 
2.927 -2.819 -1.702 
2.090 -1.055 -2.518 
3.313 0.039 -0.843 
3.053 -4.750 -1.129 
2.315 -1.578 -1.079 
3.216 -2.187 -1.024 
2.860 -1.915 -1.889 
1.951 -1.788 -2.314 
1.084 -1.697 -2.274 
4.281 -3.584 -1.461 
2.189 -2.120 -2.084 
1.886 -4.192 -1.023 
2.639 -1.471 -2.022 
2.588 -2.853 -2.316 
0.169 -1.617 -3.259 
2.480 -2.368 -2.880 
1.927 -2.023 -2.140 
2.373 -1.907 -3.455 
1.204 -2.160 -1.084 
1.692 -1.837 -0.018 
2.583 -4.045 -3.048 
3.988 -2.556 -2.506 
3.638 -2.576 -0.931 
2.323 -3.410 -1.924 
1.705 -4.036 -3.625 
0.874 -2.818 -3.025 
1.515 -1.405 -2.454 
1.962 -3.131 -3.304 
0.959 -3.151 -0.868 
0.707 -2.556 -1.629 
1.589 -2.745 -2.507 
5.254 -0.880 -2.225 
2.669 -2.613 -1.873 
2.133 -1.340 -0.845 
1.647 -2.143 -3.145 
1.259 -1.651 -2.165 
1.186 -1.504 -3.761 
2.889 -1.842 -2.390 
1.876 -3.547 -2.157 
2.395 -1.773 -1.145 
3.131 -1.300 -2.072 
2.219 -2.944 -2.290 
1.944 -0.691 -0.965 
4.053 -2.683 -3.910 
0.755 -2.129 -2.054 
3.581 -1.560 -3.144 
1.408 -1.456 -1.695 
1.817 -2.319 -2.006 
2.427 -2.342 -1.962 
1.871 -0.442 -2.111 
1.176 -2.788 -2.807 
2.676 -0.838 0.224 
2.364 -2.251 -0.318 
2.224 -3.901 -0.698 
2.078 -2.730 -2.149 
1.228 -2.488 -3.284 
2.567 -3.470 -1.718 
1.814 -1.199 -2.682 
3.317 -4.050 -3.381 
